gene,SNPs,hits,Z,top_candidate_p,Z_pVal
1_1427,11,1,4.008298311219583,0.10466174574128365,0.04225513670367431
1_1428,5,1,0.12295973947383601,0.049009950100000046,0.7918872858952573
1_1429,5,0,0.823156224673057,1.0,0.6277002314866975
1_143,11,5,4.945296357210551,4.3938926336161195e-08,0.009036922665774272
1_1430,3,1,3.0935744630532422,0.029701000000000026,0.09558246660663627
1_144,79,16,5.322185390787863,1.189382870764708e-16,0.12627914269379237
1_1444,28,0,-1.179181854602691,1.0,0.9797208436971552
1_1447,2,0,-0.4763267826316742,1.0,0.8801674010149652
1_1448,1,1,2.5023103488034826,0.010000000000000009,0.1725377888267664
1_145,4,0,0.5742301919442635,1.0,0.6838895184564985
1_1452,46,5,-0.37554860784455196,9.742899389210385e-05,0.960987574362838
1_1455,97,14,3.5706541901385194,1.2859330075609737e-12,0.5297318352096154
1_1456,1,0,-0.7109229233202453,1.0,0.9070653177056504
1_146,38,8,2.7016882211038187,3.742852552693407e-09,0.3931550767172558
1_1465,2,0,-0.8616475790988998,1.0,0.9260144662375864
1_1468,1,0,1.3337292045003422,1.0,0.4523615616581089
1_1469,1,0,-2.0766997467375696,1.0,0.9888879362371882
1_147,1,0,-1.5885939277409231,1.0,0.9739395921650998
1_1472,1,0,1.6254536513295847,1.0,0.37239305334009654
1_1474,1,0,1.507287110576478,1.0,0.40433194977863907
